area_name,price,longtitude,latitude,area,tag_list,detail_url,flag
海逸花园,暂无,113.277477,23.10821,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103316399/,1
顺华名庭,暂无,113.3056,23.096309,海珠,近地铁8号线中大站,https://gz.lianjia.com/xiaoqu/2111103317021/,1
畔江花园,暂无,113.35566,23.102858,海珠,近地铁8号线磨碟沙站,https://gz.lianjia.com/xiaoqu/2111103317200/,1
锦骏华庭,暂无,113.314185,23.108065,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103317064/,1
晓港雅筑,暂无,113.287944,23.098955,海珠,近地铁8号线晓港站,https://gz.lianjia.com/xiaoqu/2111103318775/,1
利海假日轩,暂无,113.337196,23.098322,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103318970/,1
穗发花园,暂无,113.303717,23.096515,海珠,近地铁8号线中大站,https://gz.lianjia.com/xiaoqu/2111103317307/,1
海印南苑,暂无,113.294627,23.106521,海珠,,https://gz.lianjia.com/xiaoqu/2111103316938/,1
玫瑰园,暂无,113.278573,23.099025,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103317139/,1
纵横国际公寓,暂无,113.337417,23.101511,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103318168/,1
汇俊园,暂无,113.271579,23.0837,海珠,近地铁广佛线燕岗站,https://gz.lianjia.com/xiaoqu/2111103316846/,1
怡雅居,暂无,113.336897,23.094971,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103317107/,1
南翠苑,暂无,113.289427,23.100973,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103316639/,1
尚东峰景,暂无,113.309973,23.077407,海珠,近地铁2号线东晓南站,https://gz.lianjia.com/xiaoqu/2111103319250/,1
江南花园,暂无,113.272505,23.099065,海珠,近地铁8号线沙园站,https://gz.lianjia.com/xiaoqu/2111103317138/,1
珠光高派华庭,暂无,113.311019,23.107996,海珠,,https://gz.lianjia.com/xiaoqu/2111103319322/,1
德盛苑,暂无,113.326349,23.092734,海珠,,https://gz.lianjia.com/xiaoqu/2111103316768/,1
康隆苑,暂无,113.271063,23.099185,海珠,近地铁8号线沙园站,https://gz.lianjia.com/xiaoqu/2111103316737/,1
宏宇广场,暂无,113.269893,23.106602,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103316701/,1
浪琴居,暂无,113.314109,23.10829,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103319315/,1
柏蕙花园,暂无,113.315733,23.104629,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103316667/,1
新怡苑,暂无,113.327277,23.09174,海珠,,https://gz.lianjia.com/xiaoqu/2111103317568/,1
汇龙居,暂无,113.336494,23.095609,海珠,近地铁3号线大塘站,https://gz.lianjia.com/xiaoqu/2111103316467/,1
悦安花园,暂无,113.291954,23.092891,海珠,近地铁8号线晓港站,https://gz.lianjia.com/xiaoqu/2111103316533/,1
兰亭御园,暂无,113.263609,23.111476,海珠,,https://gz.lianjia.com/xiaoqu/2111103317748/,1
南方花园,暂无,113.282615,23.095096,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103316800/,1
金碧湾,暂无,113.260314,23.09686,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103317832/,1
可逸家园,暂无,113.276553,23.098618,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103318925/,1
益鹏翠苑,暂无,113.309808,23.070826,海珠,近地铁2号线南洲站,https://gz.lianjia.com/xiaoqu/2111103316817/,1
龙景大厦,暂无,113.335349,23.086034,海珠,近地铁3号线大塘站,https://gz.lianjia.com/xiaoqu/2111103317095/,1
一方雅居,暂无,113.286518,23.097004,海珠,近地铁8号线晓港站,https://gz.lianjia.com/xiaoqu/2111103316634/,1
怡雅苑,暂无,113.26756,23.10076,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103316755/,1
力迅时光里,暂无,113.276705,23.108886,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103318658/,1
影城花园,暂无,113.325483,23.10169,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103316539/,1
海外花园,暂无,113.28172,23.093367,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103316641/,1
信和广场,暂无,113.280865,23.096121,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103316868/,1
金汇花园,暂无,113.282183,23.111404,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103317040/,1
丽景湾,暂无,113.318201,23.109587,海珠,,https://gz.lianjia.com/xiaoqu/2111103316500/,1
怡乐路,暂无,113.295038,23.099877,海珠,近地铁8号线晓港站,https://gz.lianjia.com/xiaoqu/2111103831658/,1
翔韵雅居,暂无,113.316482,23.106451,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103318121/,1
动感华庭,暂无,113.28518,23.08402,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103316611/,1
珠影大院,暂无,113.326874,23.099083,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103317678/,1
海康小区,暂无,113.311582,23.104426,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103318519/,1
杏园小区,暂无,113.273705,23.102196,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103317705/,1
嘉鸿花园,暂无,113.298022,23.072359,海珠,近地铁2号线东晓南站,https://gz.lianjia.com/xiaoqu/2111103317441/,1
华保花园,暂无,113.342063,23.094282,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103316909/,1
邦泰国际公寓,暂无,113.345826,23.104576,海珠,近地铁8号线磨碟沙站,https://gz.lianjia.com/xiaoqu/2111103318964/,1
海琴湾,暂无,113.314181,23.108831,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103316371/,1
康怡花苑,暂无,113.309094,23.097348,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103316693/,1
南洲名苑,暂无,113.302019,23.073174,海珠,近地铁2号线南洲站,https://gz.lianjia.com/xiaoqu/2111103317805/,1
恒鑫御雅庭,暂无,113.340277,23.096345,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103318960/,1
经典居,暂无,113.321274,23.107236,海珠,,https://gz.lianjia.com/xiaoqu/2111103319127/,1
元邦明月园,暂无,113.336623,23.097564,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103318383/,1
花季华庭,暂无,113.342201,23.090421,海珠,,https://gz.lianjia.com/xiaoqu/2111103319411/,1
江南翠菊园,暂无,113.278256,23.104743,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316784/,1
杏坛小区,暂无,113.273479,23.103156,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103317222/,1
广发新村,暂无,113.336601,23.100898,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103317415/,1
可逸豪苑,暂无,113.270637,23.102861,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103319118/,1
穗花新村,暂无,113.283371,23.101112,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316879/,1
中旅侨苑,暂无,113.280068,23.093879,海珠,近地铁8号线宝岗大道站,https://gz.lianjia.com/xiaoqu/2111103317039/,1
江丽苑,暂无,113.31805,23.107081,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103317127/,1
南华花园,暂无,113.295201,23.093145,海珠,近地铁8号线中大站,https://gz.lianjia.com/xiaoqu/2111103317492/,1
星海明珠,暂无,113.319597,23.107212,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103316922/,1
中信君庭,暂无,113.31151,23.10973,海珠,,https://gz.lianjia.com/xiaoqu/2111103316603/,1
蓝色快线,暂无,113.277158,23.112675,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103317552/,1
富力金禧花园,暂无,113.267122,23.112308,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103318943/,1
中海橡园国际,暂无,113.265945,23.094703,海珠,近地铁8号线沙园站,https://gz.lianjia.com/xiaoqu/2111103318520/,1
敦和花园,暂无,113.320392,23.097188,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103317726/,1
侨雅苑,暂无,113.316669,23.106035,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103831558/,1
高教花园,暂无,113.346353,23.102717,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318377/,1
群星苑,暂无,113.315346,23.095645,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103317162/,1
灏景阁,暂无,113.314907,23.104524,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103317753/,1
金海湾花园,暂无,113.308468,23.109305,海珠,,https://gz.lianjia.com/xiaoqu/2111103316818/,1
鸿新苑,暂无,113.318243,23.104772,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103317221/,1
客村花园,暂无,113.329399,23.096201,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103319337/,1
江南大道中,暂无,113.281788,23.100417,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103831631/,1
金豪嘉苑,暂无,113.3142,23.107264,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103316488/,1
中港四航局宿舍,暂无,113.314634,23.100814,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103319333/,1
瑞康大厦,暂无,113.303411,23.093513,海珠,近地铁8号线中大站,https://gz.lianjia.com/xiaoqu/2111103317683/,1
绿地滨江汇,暂无,113.280019,23.07161,海珠,,https://gz.lianjia.com/xiaoqu/2111103831518/,1
福景居,暂无,113.333845,23.093947,海珠,,https://gz.lianjia.com/xiaoqu/2111103317240/,1
世纪云顶雅苑,暂无,113.321092,23.106522,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103318910/,1
丽林景苑,暂无,113.307337,23.077424,海珠,近地铁2号线东晓南站,https://gz.lianjia.com/xiaoqu/2111103319095/,1
金盛大厦,暂无,113.281394,23.096205,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103317957/,1
嘉仕花园,暂无,113.30178,23.108794,海珠,,https://gz.lianjia.com/xiaoqu/2111103316834/,1
怡龙苑,暂无,113.268761,23.105012,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103316875/,1
天鹅湾,暂无,113.260844,23.091928,海珠,近地铁8号线沙园站,https://gz.lianjia.com/xiaoqu/2111103316883/,1
滨江水恋,暂无,113.320405,23.108294,海珠,,https://gz.lianjia.com/xiaoqu/2111103318906/,1
江南嘉居,暂无,113.269459,23.100109,海珠,近地铁8号线沙园站,https://gz.lianjia.com/xiaoqu/2111103316856/,1
瀚林水岸,暂无,113.299098,23.105569,海珠,近地铁8号线中大站,https://gz.lianjia.com/xiaoqu/2111103319248/,1
中海锦苑,暂无,113.32086,23.111057,海珠,,https://gz.lianjia.com/xiaoqu/2111103316570/,1
中信乐涛苑,暂无,113.315246,23.105049,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103316740/,1
南晖苑,暂无,113.276613,23.076277,海珠,近地铁广佛线燕岗站,https://gz.lianjia.com/xiaoqu/2111103317606/,1
雅郡花园,暂无,113.393263,23.098374,海珠,近地铁4号线万胜围站,https://gz.lianjia.com/xiaoqu/2111103317605/,1
爱都铭轩,暂无,113.305083,23.072832,海珠,近地铁2号线南洲站,https://gz.lianjia.com/xiaoqu/2111103317921/,1
保利丰花园,暂无,113.259658,23.105702,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103316468/,1
富力尚溢居,暂无,113.297724,23.106051,海珠,,https://gz.lianjia.com/xiaoqu/2111103319320/,1
鸿荣阁,暂无,113.279476,23.081175,海珠,近地铁广佛线燕岗站,https://gz.lianjia.com/xiaoqu/2111103316917/,1
滨江西路,暂无,113.255899,23.110123,海珠,近地铁2号线海珠广场站,https://gz.lianjia.com/xiaoqu/2111103831729/,1
佳大银湾,暂无,113.296706,23.108993,海珠,,https://gz.lianjia.com/xiaoqu/2111103318274/,1
江畔华庭,暂无,113.321201,23.110546,海珠,近地铁3号线广州塔站,https://gz.lianjia.com/xiaoqu/2111103316419/,1
佳兆业君汇上品,暂无,113.27711,23.111686,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103318499/,1
赤岗苑,暂无,113.337997,23.094919,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103316674/,1
加怡花园,暂无,113.298267,23.076882,海珠,近地铁2号线东晓南站,https://gz.lianjia.com/xiaoqu/2111103316927/,1
盈丰华轩,暂无,113.284601,23.079532,海珠,近地铁广佛线燕岗站,https://gz.lianjia.com/xiaoqu/2111103317299/,1
海洋研究所宿舍,暂无,113.310602,23.099872,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318130/,1
聚雅苑,暂无,113.30403,23.108777,海珠,,https://gz.lianjia.com/xiaoqu/2111103316411/,1
光大花园榕城尚品公寓,暂无,113.262049,23.090017,海珠,近地铁8号线沙园站,https://gz.lianjia.com/xiaoqu/2111103316436/,1
花城湾畔,暂无,113.283809,23.117951,海珠,近地铁6号线团一大广场站,https://gz.lianjia.com/xiaoqu/2111103316952/,1
中顺领御公馆,暂无,113.290432,23.073449,海珠,,https://gz.lianjia.com/xiaoqu/2111103318236/,1
丽海雅居,暂无,113.288678,23.115142,海珠,,https://gz.lianjia.com/xiaoqu/2111103318835/,1
滨江新城市花园,暂无,113.291745,23.111935,海珠,,https://gz.lianjia.com/xiaoqu/2111103317795/,1
万翠苑,暂无,113.297634,23.077023,海珠,近地铁2号线东晓南站,https://gz.lianjia.com/xiaoqu/2111103316432/,1
云锦居,暂无,113.268083,23.099898,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103317261/,1
鸿富大厦,暂无,113.281409,23.107236,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316650/,1
翠景苑,暂无,113.336921,23.095995,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103317994/,1
洪德雅苑,暂无,113.26308,23.103721,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103316893/,1
基立大厦,暂无,113.279179,23.111896,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103316869/,1
官洲北苑,暂无,113.380747,23.089305,海珠,,https://gz.lianjia.com/xiaoqu/2111103318458/,1
恒洲小苑,暂无,113.307608,23.071365,海珠,近地铁2号线南洲站,https://gz.lianjia.com/xiaoqu/2111103317388/,1
滨江东路549号大院,暂无,113.30369,23.108707,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318730/,1
天海庭,暂无,113.285672,23.083508,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103316516/,1
可逸锦苑,暂无,113.275583,23.102885,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103318663/,1
银珠苑,暂无,113.291928,23.107747,海珠,近地铁8号线晓港站,https://gz.lianjia.com/xiaoqu/2111103317100/,1
金沙花园,暂无,113.260488,23.098201,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103317114/,1
万丰花园,暂无,113.281349,23.108061,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103317651/,1
兰亭熙园,暂无,113.279969,23.092885,海珠,近地铁8号线宝岗大道站,https://gz.lianjia.com/xiaoqu/2111103318026/,1
雅林居,暂无,113.326145,23.091582,海珠,,https://gz.lianjia.com/xiaoqu/2111103316593/,1
新港西路,暂无,113.300329,23.098107,海珠,近地铁8号线中大站,https://gz.lianjia.com/xiaoqu/2111103831649/,1
翠丽苑,暂无,113.338825,23.096789,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103317255/,1
万松园,暂无,113.280225,23.108116,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103831639/,1
帝景华苑,暂无,113.325334,23.109872,海珠,近地铁3号线广州塔站,https://gz.lianjia.com/xiaoqu/2111103317842/,1
润田雅苑,暂无,113.268011,23.105976,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103319319/,1
明珠花园,暂无,113.291684,23.108843,海珠,近地铁8号线晓港站,https://gz.lianjia.com/xiaoqu/2111103316838/,1
源海御苑,暂无,113.259634,23.103973,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103318435/,1
保利康桥,暂无,113.295694,23.111868,海珠,,https://gz.lianjia.com/xiaoqu/2111103317853/,1
昌岗中路,暂无,113.277728,23.092663,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103831629/,1
荟贤大厦,暂无,113.26521,23.109613,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103317007/,1
汇美南苑,暂无,113.323395,23.107979,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103317012/,1
星晖园,暂无,113.315305,23.068347,海珠,,https://gz.lianjia.com/xiaoqu/2111103317507/,1
南丽苑,暂无,113.329925,23.103361,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318451/,1
君华江畔豪园,暂无,113.262903,23.112134,海珠,,https://gz.lianjia.com/xiaoqu/2111103318426/,1
鸿辉阁,暂无,113.335123,23.099089,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103317752/,1
紫丹阁,暂无,113.27904,23.103537,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316958/,1
江燕花园,暂无,113.284221,23.087186,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103316975/,1
富江阁,暂无,113.30501,23.107923,海珠,,https://gz.lianjia.com/xiaoqu/2111103317856/,1
鸿益华府,暂无,113.292819,23.072374,海珠,,https://gz.lianjia.com/xiaoqu/2111103318303/,1
嘉银华庭,暂无,113.275568,23.104058,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316858/,1
新港西路151号大院,暂无,113.305662,23.098061,海珠,近地铁8号线中大站,https://gz.lianjia.com/xiaoqu/2111103318492/,1
万科金域华庭,暂无,113.259719,23.108925,海珠,近地铁6号线文化公园站,https://gz.lianjia.com/xiaoqu/2111103318657/,1
新理想华庭,暂无,113.324255,23.112207,海珠,近地铁3号线广州塔站,https://gz.lianjia.com/xiaoqu/2111103316751/,1
电子七所大院,暂无,113.325703,23.105251,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318899/,1
名粤广场,暂无,113.322789,23.088398,海珠,近地铁3号线大塘站,https://gz.lianjia.com/xiaoqu/2111103317634/,1
江南西路,暂无,113.27882,23.101768,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103831630/,1
碧海大厦,暂无,113.322451,23.102733,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103316788/,1
逸翠居,暂无,113.286439,23.086089,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103317332/,1
翠园,暂无,113.323164,23.107137,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318611/,1
金星花园,暂无,113.344081,23.094066,海珠,近地铁3号线大塘站,https://gz.lianjia.com/xiaoqu/2111103316980/,1
东银广场,暂无,113.288801,23.105769,海珠,近地铁8号线晓港站,https://gz.lianjia.com/xiaoqu/2111103317219/,1
新业路公安宿舍,暂无,113.291039,23.071811,海珠,,https://gz.lianjia.com/xiaoqu/2111103319323/,1
银威花园,暂无,113.310522,23.071853,海珠,近地铁2号线南洲站,https://gz.lianjia.com/xiaoqu/2111103316574/,1
电器研究所,暂无,113.317085,23.099517,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318888/,1
晓港花苑,暂无,113.286471,23.104626,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103317566/,1
天汇大厦,暂无,113.282273,23.103697,海珠,近地铁2号线江南西站,http://gz.lianjia.com/xiaoqu/2111103316668/,1
好信广场,暂无,113.309017,23.076044,海珠,近地铁2号线东晓南站,https://gz.lianjia.com/xiaoqu/2111103316523/,1
亿海湾,暂无,113.266838,23.113913,海珠,近地铁2号线海珠广场站,https://gz.lianjia.com/xiaoqu/2111103317370/,1
滨江明珠,暂无,113.310183,23.109429,海珠,,https://gz.lianjia.com/xiaoqu/2111103318780/,1
远锋大厦,暂无,113.264815,23.098432,海珠,近地铁8号线沙园站,https://gz.lianjia.com/xiaoqu/2111103317298/,1
汇美景台,暂无,113.318794,23.110318,海珠,,https://gz.lianjia.com/xiaoqu/2111103317488/,1
和安大厦,暂无,113.291952,23.072902,海珠,,https://gz.lianjia.com/xiaoqu/2111103318132/,1
润汇大厦,暂无,113.276123,23.101261,海珠,近地铁2号线江南西站,http://gz.lianjia.com/xiaoqu/2111103317446/,1
翠屏瀚宇贵都,暂无,113.26873,23.103501,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103318392/,1
会展领域,暂无,113.351565,23.104936,海珠,近地铁8号线磨碟沙站,https://gz.lianjia.com/xiaoqu/2111103319405/,1
前进路,暂无,113.282184,23.107747,海珠,近地铁1号线公园前站,http://gz.lianjia.com/xiaoqu/2111103831655/,1
江南大道南,暂无,113.28425,23.094525,海珠,近地铁2号线昌岗站,http://gz.lianjia.com/xiaoqu/2111103831638/,1
晓园花园,暂无,113.287923,23.092024,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103317199/,1
泰怡苑,暂无,113.293106,23.091646,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103317650/,1
恒鑫东和湾,暂无,113.312528,23.108183,海珠,近地铁8号线鹭江站,http://gz.lianjia.com/xiaoqu/2111103318188/,1
滨江1933,暂无,113.269333,23.115545,海珠,近地铁2号线海珠广场站,https://gz.lianjia.com/xiaoqu/2111103318459/,1
农机宿舍,暂无,113.302907,23.107343,海珠,,https://gz.lianjia.com/xiaoqu/2111103318151/,1
天立俊园,暂无,,,海珠,近地铁3号线广州塔站,http://m.lianjia.com/gz/xiaoqu/2111103316613/,0
丰盈居,暂无,113.320469,23.108933,海珠,,https://gz.lianjia.com/xiaoqu/2111103317857/,1
海悦大厦,暂无,113.267629,23.113459,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103316375/,1
晓港中公安宿舍,暂无,113.289433,23.095229,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103318329/,1
电力设计院,暂无,113.347333,23.103975,海珠,近地铁8号线磨碟沙站,https://gz.lianjia.com/xiaoqu/2111103318511/,1
赤岗路89号大院,暂无,113.334119,23.098659,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103318650/,1
大学印象,暂无,113.302282,23.107114,海珠,,https://gz.lianjia.com/xiaoqu/2111103318782/,1
江畔楼,暂无,113.344418,23.104492,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2111103316561/,1
万寿雅苑,暂无,113.286397,23.108753,海珠,,https://gz.lianjia.com/xiaoqu/2111103317154/,1
椰诚苑,暂无,113.283939,23.116183,海珠,近地铁6号线团一大广场站,https://gz.lianjia.com/xiaoqu/2111103317049/,1
海城花苑,暂无,113.292172,23.112914,海珠,,https://gz.lianjia.com/xiaoqu/2111103316391/,1
南华西大厦,暂无,113.267608,23.109171,海珠,,https://gz.lianjia.com/xiaoqu/2111103316408/,1
可逸名庭,暂无,113.272362,23.102732,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103317072/,1
怡景湾,暂无,113.298318,23.107837,海珠,,https://gz.lianjia.com/xiaoqu/2111103317333/,1
嘉宏阁,暂无,113.285502,23.105047,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103317063/,1
同福中路,暂无,113.264276,23.109616,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103831627/,1
南丰阁,暂无,113.276289,23.100317,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103317666/,1
宝岗大厦,暂无,113.268541,23.104118,海珠,近地铁8号线凤凰新村站,https://gz.lianjia.com/xiaoqu/2111103317774/,1
富力朗逸轩,暂无,113.274395,23.110869,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103317271/,1
草芳苑,暂无,113.280644,23.116069,海珠,,https://gz.lianjia.com/xiaoqu/2111103316671/,1
民泰阁,暂无,113.287447,23.091894,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103317540/,1
大塘公安宿舍,暂无,113.341837,23.089517,海珠,,https://gz.lianjia.com/xiaoqu/2111103318345/,1
肿瘤医院宿舍,暂无,113.346265,23.103587,海珠,近地铁8号线磨碟沙站,https://gz.lianjia.com/xiaoqu/2111103318934/,1
新港中路344号大院,暂无,113.323357,23.101235,海珠,近地铁3号线客村站,https://gz.lianjia.com/xiaoqu/2111103319226/,1
穗南大厦,暂无,113.283137,23.103938,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316918/,1
六福华庭,暂无,113.333414,23.093082,海珠,,https://gz.lianjia.com/xiaoqu/2111103318384/,1
金满楼,暂无,113.327515,23.092222,海珠,,https://gz.lianjia.com/xiaoqu/2111103316493/,1
侨蕙花园,暂无,113.323367,23.093546,海珠,,https://gz.lianjia.com/xiaoqu/2111103317715/,1
明珠东苑,暂无,113.296627,23.106956,海珠,,https://gz.lianjia.com/xiaoqu/2111103317334/,1
敦和路公安宿舍,暂无,113.32729,23.09263,海珠,,https://gz.lianjia.com/xiaoqu/2111103319272/,1
萝岗干休所,暂无,113.339159,23.095389,海珠,近地铁8号线赤岗站,https://gz.lianjia.com/xiaoqu/2114914619190590/,1
南村路,暂无,113.274534,23.110019,海珠,近地铁2号线市二宫站,https://gz.lianjia.com/xiaoqu/2111103831642/,1
恒龙苑,暂无,113.268197,23.109324,海珠,,https://gz.lianjia.com/xiaoqu/2111103317985/,1
鹭苑公寓,暂无,113.316377,23.103165,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103318122/,1
松园大厦,暂无,113.28095,23.108398,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316404/,1
紫金楼,暂无,113.275326,23.105168,海珠,近地铁2号线江南西站,https://gz.lianjia.com/xiaoqu/2111103316559/,1
穗宁花园,暂无,113.291584,23.090204,海珠,近地铁2号线江泰路站,https://gz.lianjia.com/xiaoqu/2111103316970/,1
高雅湾,暂无,113.304861,23.108794,海珠,,https://gz.lianjia.com/xiaoqu/2111103318278/,1
逸品台,暂无,113.312349,23.109057,海珠,近地铁8号线鹭江站,https://gz.lianjia.com/xiaoqu/2111103318746/,1
石岗路,暂无,113.281474,23.073929,海珠,近地铁广佛线燕岗站,https://gz.lianjia.com/xiaoqu/2111103831725/,1
细岗路,暂无,113.28707,23.097134,海珠,近地铁2号线昌岗站,https://gz.lianjia.com/xiaoqu/2111103831643/,1
