"clear_link","title","houseInfo","houseInfo_link","houseInfo_1","positionInfo","positionInfo_link","positionInfo_1","followInfo","subway","totalPrice","totalPrice_1","unitPrice"
"https://gz.lianjia.com/ershoufang/GZ0003082949.html","黄埔花园 2室2厅 359万","黄埔花园    2室2厅   83.6平米   南   精装   有电梯","https://gz.lianjia.com/xiaoqu/2111103316550/","黄埔花园","高楼层(共16层)2011年建塔楼  -  区府","https://gz.lianjia.com/ershoufang/qufu/","区府","3人关注 / 共0次带看 / 12天以前发布","房本满两年","359万","359","单价42943元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003029799.html","鸿新苑  中层实用3房 保养好 过2年","鸿新苑    3室2厅   81平米   东南   简装   无电梯","https://gz.lianjia.com/xiaoqu/2111103317221/","鸿新苑","中楼层(共9层)1999年建塔楼  -  新港西","https://gz.lianjia.com/ershoufang/xingangxi/","新港西","18人关注 / 共19次带看 / 27天以前发布","距离8号线鹭江站724米","286万","286","单价35309元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003030213.html","凤凰城凤馨苑 经典三房 带家私家电","碧桂园凤凰城凤馨苑    3室2厅   96平米   西北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343239123008/","碧桂园凤凰城凤馨苑","高楼层(共18层)2002年建塔楼  -  新塘","https://gz.lianjia.com/ershoufang/xintang/","新塘","0人关注 / 共0次带看 / 29天以前发布","房本满两年","260万","260","单价27084元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002692272.html","金燕花园 电梯南向三房 户型方正实用","金燕花园燕景楼    3室2厅   88.74平米   南   其他","https://gz.lianjia.com/xiaoqu/2110343238860912/","金燕花园燕景楼","低楼层(共10层)塔楼  -  粤垦","https://gz.lianjia.com/ershoufang/yueken/","粤垦","9人关注 / 共19次带看 / 4个月以前发布","房本满两年","400万","400","单价45076元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002752730.html","跑马地花园 方正2房 近地铁 配套完善","跑马地花园    2室1厅   81.94平米   西   简装   有电梯","https://gz.lianjia.com/xiaoqu/2111103316552/","跑马地花园","中楼层(共32层)1999年建塔楼  -  珠江新城东","https://gz.lianjia.com/ershoufang/zhujiangxinchengdong/","珠江新城东","17人关注 / 共39次带看 / 一年前发布","距离5号线科韵路站0米","460万","460","单价56139元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002818386.html","翡翠绿洲 森林半岛 高层望花园 大三房","翡翠绿洲森林半岛    3室2厅   146.78平米   西   毛坯   有电梯","https://gz.lianjia.com/xiaoqu/2110343238599253/","翡翠绿洲森林半岛","高楼层(共23层)2011年建塔楼  -  新塘","https://gz.lianjia.com/ershoufang/xintang/","新塘","2人关注 / 共8次带看 / 3个月以前发布","房本满五年","290万","290","单价19758元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002900298.html","一德花园 望江五房 全新装修 旧部前**","一德花园    5室2厅   159.77平米   西南   简装   有电梯","https://gz.lianjia.com/xiaoqu/2111103317876/","一德花园","中楼层(共25层)1996年建塔楼  -  解放南","https://gz.lianjia.com/ershoufang/jiefangnan/","解放南","11人关注 / 共5次带看 / 一年前发布","距离2号线江南西站0米","580万","580","单价36303元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002943467.html","金色港湾 中层三房 南北对流","金色港湾    3室1厅   71平米   南 北   其他","https://gz.lianjia.com/xiaoqu/2111772696210866/","金色港湾","中楼层(共7层)塔楼  -  新塘","https://gz.lianjia.com/ershoufang/xintang/","新塘","72人关注 / 共7次带看 / 1个月以前发布","房本满两年","110万","110","单价15493元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002987151.html","电信大厦，楼下地铁站，中层单位带主套","昌岗东电信大厦    2室2厅   90平米   北   简装   有电梯","https://gz.lianjia.com/xiaoqu/2111103317443/","昌岗东电信大厦","中楼层(共28层)1999年建塔楼  -  昌岗","https://gz.lianjia.com/ershoufang/changgang1/","昌岗","12人关注 / 共8次带看 / 2个月以前发布","距离8号线晓港站111米","325万","325","单价36112元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003012760.html","绿佳花园 电梯高层 方正两房 配套齐全","绿佳花园侨光苑    2室2厅   83平米   西   简装   无电梯","https://gz.lianjia.com/xiaoqu/2110343238598759/","绿佳花园侨光苑","高楼层(共9层)1998年建塔楼  -  东莞庄","https://gz.lianjia.com/ershoufang/dongguanzhuang/","东莞庄","4人关注 / 共9次带看 / 5个月以前发布","房本满五年","282万","282","单价33976元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002236251.html","诺德名都 大3房 精装修 南向高楼层","自在城市花园三期诺德名都    3室2厅   105平米   西南   毛坯   有电梯","https://gz.lianjia.com/xiaoqu/2110343238337316/","自在城市花园三期诺德名都","高楼层(共33层)2013年建塔楼  -  华南","https://gz.lianjia.com/ershoufang/huanan1/","华南","57人关注 / 共247次带看 / 一年前发布","房本满两年","350万","350","单价33334元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002236708.html","祥辉广场 中装中层 电梯三房","祥辉广场    3室2厅   105平米   东   精装   有电梯","https://gz.lianjia.com/xiaoqu/219162127585783/","祥辉广场","高楼层(共13层)2000年建塔楼  -  区府","https://gz.lianjia.com/ershoufang/qufu/","区府","97人关注 / 共164次带看 / 一年前发布","房本满两年","210万","210","单价20000元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002242474.html","绿茵庭园 电梯花园","绿茵庭园    4室2厅   171平米   南 北   简装   有电梯","https://gz.lianjia.com/xiaoqu/2111103317542/","绿茵庭园","低楼层(共16层)2001年建塔楼  -  市桥","https://gz.lianjia.com/ershoufang/shiqiao1/","市桥","66人关注 / 共48次带看 / 10个月以前发布","距离3号线市桥站151米","480万","480","单价28071元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003077909.html","金城花园 实用3房2厅出售","金城花园    3室1厅   88.4平米   南   其他   无电梯","https://gz.lianjia.com/xiaoqu/2111103317089/","金城花园","低楼层(共8层)1999年建塔楼  -  大石","https://gz.lianjia.com/ershoufang/dashi/","大石","10人关注 / 共10次带看 / 1个月以前发布","房本满五年","173万","173","单价19571元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002546704.html","属于中型社区，环境优美 ，出入方便","富景花园    2室1厅   68平米   西南   简装","https://gz.lianjia.com/xiaoqu/2111103316811/","富景花园","低楼层(共11层)1997年建塔楼  -  新港西","https://gz.lianjia.com/ershoufang/xingangxi/","新港西","133人关注 / 共66次带看 / 6个月以前发布","距离8号线晓港站111米","298万","298","单价43824元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002905022.html","凤仪苑 安静舒适 精装三房","碧桂园凤凰城凤仪苑    3室2厅   91平米   东北   其他","https://gz.lianjia.com/xiaoqu/2110343239123004/","碧桂园凤凰城凤仪苑","中楼层(共6层)2002年建塔楼  -  新塘","https://gz.lianjia.com/ershoufang/xintang/","新塘","10人关注 / 共3次带看 / 2个月以前发布","房本满五年","200万","200","单价21979元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002753805.html","易丰大厦 户型方正 精装两房 交通便利","易丰大厦    2室2厅   62.74平米   西   精装   有电梯","https://gz.lianjia.com/xiaoqu/2111103318475/","易丰大厦","低楼层(共18层)2010年建塔楼  -  天河公园","https://gz.lianjia.com/ershoufang/tianhegongyuan/","天河公园","17人关注 / 共21次带看 / 4个月以前发布","距离5号线科韵路站0米","370万","370","单价58974元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002790688.html","南向别墅 位置好 采光好","华南碧桂园翠山蓝天苑     独栋别墅   7室2厅   343.22平米   南   简装   无电梯","https://gz.lianjia.com/xiaoqu/2110343238599482/","华南碧桂园翠山蓝天苑","1层2001年建  -  华南","https://gz.lianjia.com/ershoufang/huanan1/","华南","9人关注 / 共7次带看 / 3个月以前发布","房本满两年","995万","995","单价28991元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002793216.html","国龙大厦 电梯出售","国龙大厦    4室1厅   108平米   东北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103316505/","国龙大厦","中楼层(共29层)2005年建塔楼  -  小北","https://gz.lianjia.com/ershoufang/xiaobei/","小北","13人关注 / 共10次带看 / 3个月以前发布","距离5号线小北站368米","450万","450","单价41667元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002820309.html","天隆花苑 住家装修三房 全新装修","天隆花苑    3室1厅   97平米   北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103316422/","天隆花苑","高楼层(共25层)2000年建塔楼  -  天润路","https://gz.lianjia.com/ershoufang/tianrunlu/","天润路","6人关注 / 共13次带看 / 3个月以前发布","房本满五年","460万","460","单价47423元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002858176.html","富景花园 精装三房两卫 中高楼层视野开阔","富景花园    3室2厅   113.2平米   东北   精装   有电梯","https://gz.lianjia.com/xiaoqu/2111103316811/","富景花园","中楼层(共32层)2003年建塔楼  -  新港西","https://gz.lianjia.com/ershoufang/xingangxi/","新港西","25人关注 / 共6次带看 / 2个月以前发布","距离8号线晓港站111米","492万","492","单价43463元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002912806.html","瑞安创逸 T4 北向三房","瑞安·创逸    3室2厅   151平米   北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103319084/","瑞安·创逸","高楼层(共35层)2009年建塔楼  -  龙口东","https://gz.lianjia.com/ershoufang/longkoudong/","龙口东","9人关注 / 共8次带看 / 2个月以前发布","距离3号线华师站355米","1150万","1150","单价76159元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002912811.html","侨林苑 三房两厅两卫 户型方正 手快有","侨林苑一期    3室2厅   110平米   西南   精装   有电梯","https://gz.lianjia.com/xiaoqu/2110343238336538/","侨林苑一期","低楼层(共19层)2003年建塔楼  -  天河北","https://gz.lianjia.com/ershoufang/tianhebei/","天河北","10人关注 / 共6次带看 / 2个月以前发布","距离3号线北延段林和西站876米","795万","795","单价72273元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002947369.html","雅居乐 一尺实用三房 高层南向 安静舒适","广州雅居乐花园一尺山居    3室2厅   99.73平米   西南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343238861405/","广州雅居乐花园一尺山居","中楼层(共23层)2010年建塔楼  -  华南","https://gz.lianjia.com/ershoufang/huanan1/","华南","9人关注 / 共4次带看 / 3个月以前发布","房本满两年","375万","375","单价37602元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002963973.html","东怡新区，大三房出售","东怡新区东倩园    3室2厅   119.8平米   南   其他   无电梯","https://gz.lianjia.com/xiaoqu/2110343238861611/","东怡新区东倩园","中楼层(共7层)2000年建塔楼  -  市桥","https://gz.lianjia.com/ershoufang/shiqiao1/","市桥","43人关注 / 共27次带看 / 1个月以前发布",,"268万","268","单价22371元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003006771.html","万科柏悦湾 精装三房二厅 南向望江","万科柏悦湾    3室2厅   94平米   南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103317902/","万科柏悦湾","中楼层(共34层)2005年建塔楼  -  大坦沙","https://gz.lianjia.com/ershoufang/datansha/","大坦沙","7人关注 / 共11次带看 / 3个月以前发布","距离6号线坦尾站938米","420万","420","单价44681元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003009996.html","黄埔花园 北向两房 格局方正","黄埔花园    2室1厅   64.09平米   北   精装   有电梯","https://gz.lianjia.com/xiaoqu/2111103316550/","黄埔花园","高楼层(共16层)2011年建塔楼  -  区府","https://gz.lianjia.com/ershoufang/qufu/","区府","15人关注 / 共11次带看 / 3个月以前发布","房本满两年","290万","290","单价45249元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003013611.html","耀星华庭 入名校大三房 跃式精装修","耀星华庭    3室2厅   115平米   西北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103316497/","耀星华庭","中楼层(共31层)2003年建塔楼  -  天河北","https://gz.lianjia.com/ershoufang/tianhebei/","天河北","9人关注 / 共18次带看 / 1个月以前发布","距离3号线北延段林和西站876米","750万","750","单价65218元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002197988.html","天信大厦 厅大房大 舒适三房 省级**","天信大厦    3室2厅   120平米   东北   其他","https://gz.lianjia.com/xiaoqu/2111103317698/","天信大厦","中楼层(共18层)1997年建塔楼  -  龙口西","https://gz.lianjia.com/ershoufang/longkouxi/","龙口西","65人关注 / 共23次带看 / 一年前发布","距离3号线岗顶站840米","465万","465","单价38750元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002279866.html","珠江新岸公寓 精装修 朝向好","珠江新岸公寓    1室0厅   47.84平米   东   精装   有电梯","https://gz.lianjia.com/xiaoqu/2111103318935/","珠江新岸公寓","中楼层(共32层)2009年建塔楼  -  滨江东","https://gz.lianjia.com/ershoufang/binjiangdong/","滨江东","59人关注 / 共93次带看 / 10个月以前发布","距离3号线广州塔站1107米","220万","220","单价45987元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002285703.html","保利百合花园 大宅顶层复式大宅单位","保利百合花园芳园    5室2厅   224.05平米   东南   简装   有电梯","https://gz.lianjia.com/xiaoqu/2110343238861293/","保利百合花园芳园","高楼层(共21层)2004年建塔楼  -  江燕路","https://gz.lianjia.com/ershoufang/jiangyanlu/","江燕路","15人关注 / 共3次带看 / 11个月以前发布","距离广佛线燕岗站596米","1000万","1000","单价44633元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002581954.html","利雅湾 精装三房 过五年唯一","利雅湾    4室2厅   151平米   西南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103316991/","利雅湾","中楼层(共31层)2004年建塔楼  -  珠江新城中","https://gz.lianjia.com/ershoufang/zhujiangxinchengzhong/","珠江新城中","15人关注 / 共56次带看 / 5个月以前发布","距离5号线猎德站0米","1200万","1200","单价79471元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002603302.html","悦涛雅苑 舒适3房 装修保养好 交通方便","悦涛雅苑    3室2厅   92平米   东南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103316582/","悦涛雅苑","中楼层(共13层)2000年建塔楼  -  区府","https://gz.lianjia.com/ershoufang/qufu/","区府","27人关注 / 共33次带看 / 6个月以前发布","房本满两年","320万","320","单价34783元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003058696.html","业主新装修 新净2房.厅出阳台望花园","广州雅居乐花园一尺山居    2室2厅   81.47平米   西南   精装   有电梯","https://gz.lianjia.com/xiaoqu/2110343238861405/","广州雅居乐花园一尺山居","低楼层(共11层)2010年建塔楼  -  华南","https://gz.lianjia.com/ershoufang/huanan1/","华南","9人关注 / 共22次带看 / 19天以前发布",,"290万","290","单价35596元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002452597.html","锦绣生态园 翠屏苑 中层舒适三房出售","锦绣生态园翠屏苑    3室2厅   100平米   西北   简装   无电梯","https://gz.lianjia.com/xiaoqu/2110343238860899/","锦绣生态园翠屏苑","高楼层(共6层)2001年建塔楼  -  钟村","https://gz.lianjia.com/ershoufang/zhongcun/","钟村","84人关注 / 共54次带看 / 一年前发布","房本满五年","215万","215","单价21500元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003041546.html","金碧花园一期 实用温馨单位 配套完善","金碧花园第一金碧    2室1厅   68平米   西   简装   有电梯","https://gz.lianjia.com/xiaoqu/2110343238860955/","金碧花园第一金碧","低楼层(共20层)2000年建塔楼  -  金碧","https://gz.lianjia.com/ershoufang/jinbi/","金碧","9人关注 / 共14次带看 / 26天以前发布","距离2号线东晓南站732米","265万","265","单价38971元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003045647.html","康乐园 小区环境优美 配套完善","康乐园    2室1厅   68平米   南 北   其他   无电梯","https://gz.lianjia.com/xiaoqu/2111103316863/","康乐园","高楼层(共7层)1994年建塔楼  -  市桥","https://gz.lianjia.com/ershoufang/shiqiao1/","市桥","7人关注 / 共16次带看 / 25天以前发布","距离3号线市桥站446米","175万","175","单价25736元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003053811.html","文昌南路 荔尚国际 实用两房","荔尚国际    2室1厅   70.23平米   西北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103319114/","荔尚国际","高楼层(共17层)2008年建塔楼  -  西关","https://gz.lianjia.com/ershoufang/xiguan/","西关","7人关注 / 共12次带看 / 18天以前发布","距离1号线长寿路站320米","318万","318","单价45280元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003056494.html","港湾四村 中层精装修 地铁5号线大沙地站","港湾四村    1室1厅   48平米   南   精装   无电梯","https://gz.lianjia.com/xiaoqu/2111103317215/","港湾四村","高楼层(共5层)1984年建板楼  -  区府","https://gz.lianjia.com/ershoufang/qufu/","区府","22人关注 / 共2次带看 / 18天以前发布","距离5号线大沙地站832米","88万","88","单价18334元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003032605.html","中科院四房出售","先烈中路81号大院    4室1厅   102.17平米   南 北   其他   无电梯","https://gz.lianjia.com/xiaoqu/2111103319074/","先烈中路81号大院","低楼层(共6层)2000年建塔楼  -  黄花岗","https://gz.lianjia.com/ershoufang/huanghuagang/","黄花岗","6人关注 / 共10次带看 / 26天以前发布","距离6号线黄花岗站406米","438万","438","单价42870元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003051350.html","丰逸尚居 精装南向一房 文冲地铁口","丰逸尚居    1室1厅   48.56平米   南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103319238/","丰逸尚居","高楼层(共29层)2012年建塔楼  -  区府","https://gz.lianjia.com/ershoufang/qufu/","区府","13人关注 / 共5次带看 / 19天以前发布","距离5号线文冲站639米","180万","180","单价37068元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003029974.html","朗陶居 园内三房 楼层位置好","朗陶居    3室2厅   85平米   北   精装   无电梯","https://gz.lianjia.com/xiaoqu/2111103316995/","朗陶居","中楼层(共6层)2001年建塔楼  -  沙湾","https://gz.lianjia.com/ershoufang/shawan1/","沙湾","20人关注 / 共3次带看 / 28天以前发布","房本满两年","191万","191","单价22471元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002942507.html","美林海岸花园碧水轩 2室1厅 480万","美林海岸花园碧水轩    2室1厅   81.6平米   北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343238599529/","美林海岸花园碧水轩","中楼层(共15层)2004年建塔楼  -  员村","https://gz.lianjia.com/ershoufang/yuancun/","员村","3人关注 / 共17次带看 / 2个月以前发布","距离4号线车陂站0米","480万","480","单价58824元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002965168.html","祈福新村倚湖湾 3室2厅 400万","祈福新村倚湖湾    3室2厅   124平米   南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343238599342/","祈福新村倚湖湾","低楼层(共33层)2006年建塔楼  -  祈福","https://gz.lianjia.com/ershoufang/qifu/","祈福","7人关注 / 共15次带看 / 3个月以前发布","房本满五年","400万","400","单价32259元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003037699.html","碧桂园凤凰城凤馨苑 3室2厅 250万","碧桂园凤凰城凤馨苑    3室2厅   100.27平米   南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343239123008/","碧桂园凤凰城凤馨苑","中楼层(共18层)2002年建塔楼  -  新塘","https://gz.lianjia.com/ershoufang/xintang/","新塘","5人关注 / 共3次带看 / 4个月以前发布","房本满五年","250万","250","单价24933元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003059955.html","珠光高派华庭 4室2厅 745万","珠光高派华庭    4室2厅   147平米   南   精装   有电梯","https://gz.lianjia.com/xiaoqu/2111103319322/","珠光高派华庭","低楼层(共31层)2006年建塔楼  -  滨江东","https://gz.lianjia.com/ershoufang/binjiangdong/","滨江东","2人关注 / 共24次带看 / 10个月以前发布","随时看房","745万","745","单价50681元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003095154.html","松柏新村 格局好 大院管理","松柏新村松柏东街    2室1厅   48.75平米   南   其他   无电梯","https://gz.lianjia.com/xiaoqu/2110343238599088/","松柏新村松柏东街","高楼层(共8层)塔楼  -  广园路","https://gz.lianjia.com/ershoufang/guangyuanlu/","广园路","22人关注 / 共11次带看 / 6天以前发布","随时看房","93万","93","单价19077元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003095179.html","松柏新村  采光通透 格局方正","松柏新村松柏东街    1室1厅   45.57平米   南   其他   无电梯","https://gz.lianjia.com/xiaoqu/2110343238599088/","松柏新村松柏东街","高楼层(共8层)1996年建塔楼  -  广园路","https://gz.lianjia.com/ershoufang/guangyuanlu/","广园路","11人关注 / 共11次带看 / 6天以前发布","随时看房","87万","87","单价19092元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002780685.html","泓景花园 高层南北对流 大阳台 新装修","泓景花园    3室2厅   109.75平米   南 北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103319401/","泓景花园","高楼层(共32层)2007年建塔楼  -  赤岗","https://gz.lianjia.com/ershoufang/chigang/","赤岗","38人关注 / 共105次带看 / 3个月以前发布","距离3号线广州塔站1087米","680万","680","单价61959元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002797620.html","耀星华庭 南向华阳两房厅出阳台 两套打通","耀星华庭    2室2厅   80.45平米   南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103316497/","耀星华庭","中楼层(共31层)2003年建塔楼  -  天河北","https://gz.lianjia.com/ershoufang/tianhebei/","天河北","36人关注 / 共44次带看 / 3个月以前发布","距离3号线北延段林和西站1039米","550万","550","单价68366元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002942506.html","金田花苑 西南向三房 通风采光好 安静","金田花苑    3室2厅   84.62平米   西南   其他   无电梯","https://gz.lianjia.com/xiaoqu/2111103316598/","金田花苑","低楼层(共10层)1995年建塔楼  -  天河北","https://gz.lianjia.com/ershoufang/tianhebei/","天河北","15人关注 / 共33次带看 / 2个月以前发布","距离3号线华师站1118米","498万","498","单价58852元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003067218.html","华景新城 枫华苑 温馨三房 电梯楼","枫华苑    3室2厅   90.69平米   西北   精装","https://gz.lianjia.com/xiaoqu/2111103319089/","枫华苑","中楼层(共9层)1997年建塔楼  -  华景新城","https://gz.lianjia.com/ershoufang/huajingxincheng/","华景新城","4人关注 / 共1次带看 / 14天以前发布","距离5号线科韵路站0米","420万","420","单价46312元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003074794.html","隽泷湾 园林景色 紧凑三房","路劲隽泷湾    3室2厅   90.8平米   东南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103319461/","路劲隽泷湾","中楼层(共32层)2013年建塔楼  -  龙溪","https://gz.lianjia.com/ershoufang/longxi1/","龙溪","6人关注 / 共13次带看 / 11天以前发布",,"310万","310","单价34141元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003076316.html","淘金路小区 格局方正两房出售","淘金路    2室1厅   63.01平米   南 北   简装   无电梯","https://gz.lianjia.com/xiaoqu/2111103831613/","淘金路","高楼层(共8层)1993年建塔楼  -  淘金","https://gz.lianjia.com/ershoufang/taojin/","淘金","3人关注 / 共1次带看 / 12天以前发布","房本满五年","305万","305","单价48406元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003079015.html","中环品悦 精装两房 朝向好 交通方便","中环品悦天伦轩    2室1厅   53.13平米   东   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343239123168/","中环品悦天伦轩","低楼层(共22层)2013年建塔楼  -  大石","https://gz.lianjia.com/ershoufang/dashi/","大石","8人关注 / 共2次带看 / 10天以前发布","房本满两年","190万","190","单价35762元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003081196.html","西华路司马街 方正两房一厅 门前花园","西华路司马街    2室1厅   53.5平米   南   简装   无电梯","https://gz.lianjia.com/xiaoqu/2110343239123190/","西华路司马街","低楼层(共9层)1994年建塔楼  -  西华路","https://gz.lianjia.com/ershoufang/xihualu/","西华路","7人关注 / 共1次带看 / 9天以前发布","距离1号线西门口站827米","190万","190","单价35515元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003082202.html","金碧世纪花园，高层两房，望花园","金碧世纪花园    2室2厅   71.97平米   北   其他   有电梯","https://gz.lianjia.com/xiaoqu/2111103317968/","金碧世纪花园","高楼层(共17层)2004年建塔楼  -  区府","https://gz.lianjia.com/ershoufang/qufu/","区府","3人关注 / 共1次带看 / 9天以前发布","房本满五年","280万","280","单价38906元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003082376.html","朗陶居 南向低楼层大三房","朗陶居    3室1厅   114平米   南   精装   无电梯","https://gz.lianjia.com/xiaoqu/2111103316995/","朗陶居","低楼层(共6层)2001年建塔楼  -  沙湾","https://gz.lianjia.com/ershoufang/shawan1/","沙湾","6人关注 / 共1次带看 / 9天以前发布","房本满两年","250万","250","单价21930元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003082711.html","嘉景园，客厅宽敞，交通方便","嘉景园豪景阁    2室1厅   49.17平米   西   简装   无电梯","https://gz.lianjia.com/xiaoqu/2110343238860990/","嘉景园豪景阁","低楼层(共9层)1997年建塔楼  -  新市","https://gz.lianjia.com/ershoufang/xinshi/","新市","15人关注 / 共23次带看 / 9天以前发布",,"105万","105","单价21355元/平米"
"https://gz.lianjia.com/ershoufang/GZ0003105980.html","国土资源厅 安静单间 保养好","国土资源厅宿舍    1室0厅   25.14平米   东北   简装   无电梯","https://gz.lianjia.com/xiaoqu/2111103318659/","国土资源厅宿舍","中楼层(共9层)1999年建塔楼  -  天河公园","https://gz.lianjia.com/ershoufang/tianhegongyuan/","天河公园","2人关注 / 共1次带看 / 2天以前发布","距离5号线科韵路站0米","125万","125","单价49722元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002741767.html","珠江新城 星汇国际大厦 少有特色两房售","星汇国际大厦    2室1厅   97平米   东北   简装   有电梯","https://gz.lianjia.com/xiaoqu/2111103317349/","星汇国际大厦","中楼层(共28层)2003年建塔楼  -  珠江新城西","https://gz.lianjia.com/ershoufang/zhujiangxinchengxi/","珠江新城西","24人关注 / 共122次带看 / 4个月以前发布","距离3号线珠江新城站461米","600万","600","单价61856元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002747828.html","翡翠绿洲 森林半岛 精装两房","翡翠绿洲森林半岛    2室2厅   93平米   东   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343238599253/","翡翠绿洲森林半岛","中楼层(共25层)2011年建塔楼  -  新塘","https://gz.lianjia.com/ershoufang/xintang/","新塘","15人关注 / 共12次带看 / 4个月以前发布","房本满五年","200万","200","单价21506元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002819483.html","云桂苑 大面积低楼层送平台","云景花园云桂苑    3室2厅   107.87平米   南 北   简装   有电梯","https://gz.lianjia.com/xiaoqu/2110343238337429/","云景花园云桂苑","低楼层(共11层)2002年建塔楼  -  同和","https://gz.lianjia.com/ershoufang/tonghe1/","同和","5人关注 / 共5次带看 / 5个月以前发布","距离3号线北延段京溪南方医院站548米","450万","450","单价41717元/平米"
"https://gz.lianjia.com/ershoufang/GZ0002822903.html","南景园紫云轩 3室2厅 470万","南景园紫云轩    3室2厅   115平米   东南   其他   有电梯","https://gz.lianjia.com/xiaoqu/2110343238599443/","南景园紫云轩","高楼层(共18层)2001年建塔楼  -  江燕路","https://gz.lianjia.com/ershoufang/jiangyanlu/","江燕路","15人关注 / 共12次带看 / 7个月以前发布","距离8号线宝岗大道站1035米","470万","470","单价40870元/平米"
